"","pixel","bs_sic_x10","lon","lat","sicDate","x","y"
"6174",6,0,-172.59435311,62.72215112,"20221124",-2384856.75697129,1836212.53598877
"7174",7,0,-172.8825669,62.86960264,"20221124",-2362273.2266533,1837825.46139676
"8174",8,0,-173.28950402,62.74155685,"20221124",-2360660.30422343,1863635.10199659
"9174",9,0,-173.64949576,62.61006956,"20221124",-2360660.49126403,1887831.6767689
"10174",10,0,-174.05315813,62.45989067,"20221124",-2360660.70709449,1915254.47383621
"11199",11,0,-173.73223588,62.30883546,"20221124",-2384857.35645813,1912834.99988579
"12182",12,0,-173.39871039,62.13615455,"20221124",-2411473.67853153,1911222.11307978
"13174",13,0,-173.10043038,61.95538139,"20221124",-2437718.94307876,1911445.37777676
"14174",14,0,-172.74200852,62.09614904,"20221124",-2436850.54348647,1886267.69227442
"15174",15,0,-172.37301955,62.21931067,"20221124",-2437718.54562213,1861958.28583285
"16174",16,0,-172.01043703,62.34746359,"20221124",-2437718.35458089,1837648.8452323
"1742",1,0,-173.05576386,62.26233287,"20221125",-2411473.49214075,1887832.07778017
"2175",2,0,-173.33655426,62.42821497,"20221125",-2387276.81855827,1887831.88592911
"3175",3,0,-172.67357453,62.40051872,"20221125",-2411473.28765688,1862022.41413149
"4175",4,0,-172.9293529,62.57602444,"20221125",-2387276.60372308,1860409.10948969
"5175",5,0,-172.3087748,62.53892242,"20221125",-2410666.53116729,1837019.28420536
"6175",6,0,-172.59435311,62.72215112,"20221125",-2384856.75697129,1836212.53598877
"7175",7,0,-172.8825669,62.86960264,"20221125",-2362273.2266533,1837825.46139676
"8175",8,0,-173.28950402,62.74155685,"20221125",-2360660.30422343,1863635.10199659
"9175",9,0,-173.64949576,62.61006956,"20221125",-2360660.49126403,1887831.6767689
"10175",10,0,-174.05315813,62.45989067,"20221125",-2360660.70709449,1915254.47383621
"11200",11,0,-173.73223588,62.30883546,"20221125",-2384857.35645813,1912834.99988579
"12183",12,0,-173.39871039,62.13615455,"20221125",-2411473.67853153,1911222.11307978
"13175",13,0,-173.10043038,61.95538139,"20221125",-2437718.94307876,1911445.37777676
"14175",14,0,-172.74200852,62.09614904,"20221125",-2436850.54348647,1886267.69227442
"15175",15,0,-172.37301955,62.21931067,"20221125",-2437718.54562213,1861958.28583285
"16175",16,0,-172.01043703,62.34746359,"20221125",-2437718.35458089,1837648.8452323
"1743",1,0,-173.05576386,62.26233287,"20221126",-2411473.49214075,1887832.07778017
"2176",2,0,-173.33655426,62.42821497,"20221126",-2387276.81855827,1887831.88592911
"3176",3,0,-172.67357453,62.40051872,"20221126",-2411473.28765688,1862022.41413149
"4176",4,0,-172.9293529,62.57602444,"20221126",-2387276.60372308,1860409.10948969
"5176",5,0,-172.3087748,62.53892242,"20221126",-2410666.53116729,1837019.28420536
"6176",6,0,-172.59435311,62.72215112,"20221126",-2384856.75697129,1836212.53598877
"7176",7,0,-172.8825669,62.86960264,"20221126",-2362273.2266533,1837825.46139676
"8176",8,0,-173.28950402,62.74155685,"20221126",-2360660.30422343,1863635.10199659
"9176",9,0,-173.64949576,62.61006956,"20221126",-2360660.49126403,1887831.6767689
"10176",10,0,-174.05315813,62.45989067,"20221126",-2360660.70709449,1915254.47383621
"11201",11,0,-173.73223588,62.30883546,"20221126",-2384857.35645813,1912834.99988579
"12184",12,0,-173.39871039,62.13615455,"20221126",-2411473.67853153,1911222.11307978
"13176",13,0,-173.10043038,61.95538139,"20221126",-2437718.94307876,1911445.37777676
"14176",14,0,-172.74200852,62.09614904,"20221126",-2436850.54348647,1886267.69227442
"15176",15,0,-172.37301955,62.21931067,"20221126",-2437718.54562213,1861958.28583285
"16176",16,0,-172.01043703,62.34746359,"20221126",-2437718.35458089,1837648.8452323
"1744",1,0,-173.05576386,62.26233287,"20221127",-2411473.49214075,1887832.07778017
"2177",2,0,-173.33655426,62.42821497,"20221127",-2387276.81855827,1887831.88592911
"3177",3,0,-172.67357453,62.40051872,"20221127",-2411473.28765688,1862022.41413149
"4177",4,0,-172.9293529,62.57602444,"20221127",-2387276.60372308,1860409.10948969
"5177",5,0,-172.3087748,62.53892242,"20221127",-2410666.53116729,1837019.28420536
"6177",6,0,-172.59435311,62.72215112,"20221127",-2384856.75697129,1836212.53598877
"7177",7,0,-172.8825669,62.86960264,"20221127",-2362273.2266533,1837825.46139676
"8177",8,0,-173.28950402,62.74155685,"20221127",-2360660.30422343,1863635.10199659
"9177",9,0,-173.64949576,62.61006956,"20221127",-2360660.49126403,1887831.6767689
"10177",10,0,-174.05315813,62.45989067,"20221127",-2360660.70709449,1915254.47383621
"11202",11,0,-173.73223588,62.30883546,"20221127",-2384857.35645813,1912834.99988579
"12185",12,0,-173.39871039,62.13615455,"20221127",-2411473.67853153,1911222.11307978
"13177",13,0,-173.10043038,61.95538139,"20221127",-2437718.94307876,1911445.37777676
"14177",14,0,-172.74200852,62.09614904,"20221127",-2436850.54348647,1886267.69227442
"15177",15,0,-172.37301955,62.21931067,"20221127",-2437718.54562213,1861958.28583285
"16177",16,0,-172.01043703,62.34746359,"20221127",-2437718.35458089,1837648.8452323
"1745",1,0,-173.05576386,62.26233287,"20221128",-2411473.49214075,1887832.07778017
"2178",2,0,-173.33655426,62.42821497,"20221128",-2387276.81855827,1887831.88592911
"3178",3,0,-172.67357453,62.40051872,"20221128",-2411473.28765688,1862022.41413149
"4178",4,0,-172.9293529,62.57602444,"20221128",-2387276.60372308,1860409.10948969
"5178",5,0,-172.3087748,62.53892242,"20221128",-2410666.53116729,1837019.28420536
"6178",6,0,-172.59435311,62.72215112,"20221128",-2384856.75697129,1836212.53598877
"7178",7,0,-172.8825669,62.86960264,"20221128",-2362273.2266533,1837825.46139676
"8178",8,0,-173.28950402,62.74155685,"20221128",-2360660.30422343,1863635.10199659
"9178",9,0,-173.64949576,62.61006956,"20221128",-2360660.49126403,1887831.6767689
"10178",10,0,-174.05315813,62.45989067,"20221128",-2360660.70709449,1915254.47383621
"11203",11,0,-173.73223588,62.30883546,"20221128",-2384857.35645813,1912834.99988579
"12186",12,0,-173.39871039,62.13615455,"20221128",-2411473.67853153,1911222.11307978
"13178",13,0,-173.10043038,61.95538139,"20221128",-2437718.94307876,1911445.37777676
"14178",14,0,-172.74200852,62.09614904,"20221128",-2436850.54348647,1886267.69227442
"15178",15,0,-172.37301955,62.21931067,"20221128",-2437718.54562213,1861958.28583285
"16178",16,0,-172.01043703,62.34746359,"20221128",-2437718.35458089,1837648.8452323
"1746",1,0,-173.05576386,62.26233287,"20221129",-2411473.49214075,1887832.07778017
"2179",2,0,-173.33655426,62.42821497,"20221129",-2387276.81855827,1887831.88592911
"3179",3,0,-172.67357453,62.40051872,"20221129",-2411473.28765688,1862022.41413149
"4179",4,0,-172.9293529,62.57602444,"20221129",-2387276.60372308,1860409.10948969
"5179",5,0,-172.3087748,62.53892242,"20221129",-2410666.53116729,1837019.28420536
"6179",6,0,-172.59435311,62.72215112,"20221129",-2384856.75697129,1836212.53598877
"7179",7,0,-172.8825669,62.86960264,"20221129",-2362273.2266533,1837825.46139676
"8179",8,0,-173.28950402,62.74155685,"20221129",-2360660.30422343,1863635.10199659
"9179",9,0,-173.64949576,62.61006956,"20221129",-2360660.49126403,1887831.6767689
"10179",10,0,-174.05315813,62.45989067,"20221129",-2360660.70709449,1915254.47383621
"11204",11,0,-173.73223588,62.30883546,"20221129",-2384857.35645813,1912834.99988579
"12187",12,0,-173.39871039,62.13615455,"20221129",-2411473.67853153,1911222.11307978
"13179",13,0,-173.10043038,61.95538139,"20221129",-2437718.94307876,1911445.37777676
"14179",14,0,-172.74200852,62.09614904,"20221129",-2436850.54348647,1886267.69227442
"15179",15,0,-172.37301955,62.21931067,"20221129",-2437718.54562213,1861958.28583285
"16179",16,0,-172.01043703,62.34746359,"20221129",-2437718.35458089,1837648.8452323
"1747",1,0,-173.05576386,62.26233287,"20221130",-2411473.49214075,1887832.07778017
"2180",2,0,-173.33655426,62.42821497,"20221130",-2387276.81855827,1887831.88592911
"3180",3,0,-172.67357453,62.40051872,"20221130",-2411473.28765688,1862022.41413149
"4180",4,0,-172.9293529,62.57602444,"20221130",-2387276.60372308,1860409.10948969
"5180",5,0,-172.3087748,62.53892242,"20221130",-2410666.53116729,1837019.28420536
"6180",6,0,-172.59435311,62.72215112,"20221130",-2384856.75697129,1836212.53598877
"7180",7,0,-172.8825669,62.86960264,"20221130",-2362273.2266533,1837825.46139676
"8180",8,0,-173.28950402,62.74155685,"20221130",-2360660.30422343,1863635.10199659
"9180",9,0,-173.64949576,62.61006956,"20221130",-2360660.49126403,1887831.6767689
"10180",10,0,-174.05315813,62.45989067,"20221130",-2360660.70709449,1915254.47383621
"11205",11,0,-173.73223588,62.30883546,"20221130",-2384857.35645813,1912834.99988579
"12188",12,0,-173.39871039,62.13615455,"20221130",-2411473.67853153,1911222.11307978
"13180",13,0,-173.10043038,61.95538139,"20221130",-2437718.94307876,1911445.37777676
"14180",14,0,-172.74200852,62.09614904,"20221130",-2436850.54348647,1886267.69227442
"15180",15,0,-172.37301955,62.21931067,"20221130",-2437718.54562213,1861958.28583285
"16180",16,0,-172.01043703,62.34746359,"20221130",-2437718.35458089,1837648.8452323
"1748",1,0,-173.05576386,62.26233287,"20221201",-2411473.49214075,1887832.07778017
"2181",2,0,-173.33655426,62.42821497,"20221201",-2387276.81855827,1887831.88592911
"3181",3,0,-172.67357453,62.40051872,"20221201",-2411473.28765688,1862022.41413149
"4181",4,0,-172.9293529,62.57602444,"20221201",-2387276.60372308,1860409.10948969
"5181",5,0,-172.3087748,62.53892242,"20221201",-2410666.53116729,1837019.28420536
"6181",6,0,-172.59435311,62.72215112,"20221201",-2384856.75697129,1836212.53598877
"7181",7,0,-172.8825669,62.86960264,"20221201",-2362273.2266533,1837825.46139676
"8181",8,0,-173.28950402,62.74155685,"20221201",-2360660.30422343,1863635.10199659
"9181",9,0,-173.64949576,62.61006956,"20221201",-2360660.49126403,1887831.6767689
"10181",10,0,-174.05315813,62.45989067,"20221201",-2360660.70709449,1915254.47383621
"11206",11,0,-173.73223588,62.30883546,"20221201",-2384857.35645813,1912834.99988579
"12189",12,0,-173.39871039,62.13615455,"20221201",-2411473.67853153,1911222.11307978
"13181",13,0,-173.10043038,61.95538139,"20221201",-2437718.94307876,1911445.37777676
"14181",14,0,-172.74200852,62.09614904,"20221201",-2436850.54348647,1886267.69227442
"15181",15,0,-172.37301955,62.21931067,"20221201",-2437718.54562213,1861958.28583285
"16181",16,0,-172.01043703,62.34746359,"20221201",-2437718.35458089,1837648.8452323
"1749",1,0,-173.05576386,62.26233287,"20221202",-2411473.49214075,1887832.07778017
"2182",2,0,-173.33655426,62.42821497,"20221202",-2387276.81855827,1887831.88592911
"3182",3,0,-172.67357453,62.40051872,"20221202",-2411473.28765688,1862022.41413149
"4182",4,0,-172.9293529,62.57602444,"20221202",-2387276.60372308,1860409.10948969
"5182",5,0,-172.3087748,62.53892242,"20221202",-2410666.53116729,1837019.28420536
"6182",6,0,-172.59435311,62.72215112,"20221202",-2384856.75697129,1836212.53598877
"7182",7,0,-172.8825669,62.86960264,"20221202",-2362273.2266533,1837825.46139676
"8182",8,0,-173.28950402,62.74155685,"20221202",-2360660.30422343,1863635.10199659
"9182",9,0,-173.64949576,62.61006956,"20221202",-2360660.49126403,1887831.6767689
"10182",10,0,-174.05315813,62.45989067,"20221202",-2360660.70709449,1915254.47383621
"11207",11,0,-173.73223588,62.30883546,"20221202",-2384857.35645813,1912834.99988579
"12190",12,0,-173.39871039,62.13615455,"20221202",-2411473.67853153,1911222.11307978
"13182",13,0,-173.10043038,61.95538139,"20221202",-2437718.94307876,1911445.37777676
"14182",14,0,-172.74200852,62.09614904,"20221202",-2436850.54348647,1886267.69227442
"15182",15,0,-172.37301955,62.21931067,"20221202",-2437718.54562213,1861958.28583285
"16182",16,0,-172.01043703,62.34746359,"20221202",-2437718.35458089,1837648.8452323
"1750",1,0,-173.05576386,62.26233287,"20221203",-2411473.49214075,1887832.07778017
"2183",2,0,-173.33655426,62.42821497,"20221203",-2387276.81855827,1887831.88592911
"3183",3,0,-172.67357453,62.40051872,"20221203",-2411473.28765688,1862022.41413149
"4183",4,0,-172.9293529,62.57602444,"20221203",-2387276.60372308,1860409.10948969
"5183",5,0,-172.3087748,62.53892242,"20221203",-2410666.53116729,1837019.28420536
"6183",6,0,-172.59435311,62.72215112,"20221203",-2384856.75697129,1836212.53598877
"7183",7,0,-172.8825669,62.86960264,"20221203",-2362273.2266533,1837825.46139676
"8183",8,0,-173.28950402,62.74155685,"20221203",-2360660.30422343,1863635.10199659
"9183",9,0,-173.64949576,62.61006956,"20221203",-2360660.49126403,1887831.6767689
"10183",10,0,-174.05315813,62.45989067,"20221203",-2360660.70709449,1915254.47383621
"11208",11,0,-173.73223588,62.30883546,"20221203",-2384857.35645813,1912834.99988579
"12191",12,0,-173.39871039,62.13615455,"20221203",-2411473.67853153,1911222.11307978
"13183",13,0,-173.10043038,61.95538139,"20221203",-2437718.94307876,1911445.37777676
"14183",14,0,-172.74200852,62.09614904,"20221203",-2436850.54348647,1886267.69227442
"15183",15,0,-172.37301955,62.21931067,"20221203",-2437718.54562213,1861958.28583285
"16183",16,0,-172.01043703,62.34746359,"20221203",-2437718.35458089,1837648.8452323
"1751",1,0,-173.05576386,62.26233287,"20221204",-2411473.49214075,1887832.07778017
"2184",2,0,-173.33655426,62.42821497,"20221204",-2387276.81855827,1887831.88592911
"3184",3,0,-172.67357453,62.40051872,"20221204",-2411473.28765688,1862022.41413149
"4184",4,0,-172.9293529,62.57602444,"20221204",-2387276.60372308,1860409.10948969
"5184",5,0,-172.3087748,62.53892242,"20221204",-2410666.53116729,1837019.28420536
"6184",6,0,-172.59435311,62.72215112,"20221204",-2384856.75697129,1836212.53598877
"7184",7,0,-172.8825669,62.86960264,"20221204",-2362273.2266533,1837825.46139676
"8184",8,0,-173.28950402,62.74155685,"20221204",-2360660.30422343,1863635.10199659
"9184",9,0,-173.64949576,62.61006956,"20221204",-2360660.49126403,1887831.6767689
"10184",10,0,-174.05315813,62.45989067,"20221204",-2360660.70709449,1915254.47383621
"11209",11,0,-173.73223588,62.30883546,"20221204",-2384857.35645813,1912834.99988579
"12192",12,0,-173.39871039,62.13615455,"20221204",-2411473.67853153,1911222.11307978
"13184",13,0,-173.10043038,61.95538139,"20221204",-2437718.94307876,1911445.37777676
"14184",14,0,-172.74200852,62.09614904,"20221204",-2436850.54348647,1886267.69227442
"15184",15,0,-172.37301955,62.21931067,"20221204",-2437718.54562213,1861958.28583285
"16184",16,0,-172.01043703,62.34746359,"20221204",-2437718.35458089,1837648.8452323
"1752",1,0,-173.05576386,62.26233287,"20221205",-2411473.49214075,1887832.07778017
"2185",2,0,-173.33655426,62.42821497,"20221205",-2387276.81855827,1887831.88592911
"3185",3,0,-172.67357453,62.40051872,"20221205",-2411473.28765688,1862022.41413149
"4185",4,0,-172.9293529,62.57602444,"20221205",-2387276.60372308,1860409.10948969
"5185",5,0,-172.3087748,62.53892242,"20221205",-2410666.53116729,1837019.28420536
"6185",6,0,-172.59435311,62.72215112,"20221205",-2384856.75697129,1836212.53598877
"7185",7,0,-172.8825669,62.86960264,"20221205",-2362273.2266533,1837825.46139676
"8185",8,0,-173.28950402,62.74155685,"20221205",-2360660.30422343,1863635.10199659
"9185",9,0,-173.64949576,62.61006956,"20221205",-2360660.49126403,1887831.6767689
"10185",10,0,-174.05315813,62.45989067,"20221205",-2360660.70709449,1915254.47383621
"11210",11,0,-173.73223588,62.30883546,"20221205",-2384857.35645813,1912834.99988579
"12193",12,0,-173.39871039,62.13615455,"20221205",-2411473.67853153,1911222.11307978
"13185",13,0,-173.10043038,61.95538139,"20221205",-2437718.94307876,1911445.37777676
"14185",14,0,-172.74200852,62.09614904,"20221205",-2436850.54348647,1886267.69227442
"15185",15,0,-172.37301955,62.21931067,"20221205",-2437718.54562213,1861958.28583285
"16185",16,0,-172.01043703,62.34746359,"20221205",-2437718.35458089,1837648.8452323
"1753",1,0,-173.05576386,62.26233287,"20221206",-2411473.49214075,1887832.07778017
"2186",2,0,-173.33655426,62.42821497,"20221206",-2387276.81855827,1887831.88592911
"3186",3,0,-172.67357453,62.40051872,"20221206",-2411473.28765688,1862022.41413149
"4186",4,0,-172.9293529,62.57602444,"20221206",-2387276.60372308,1860409.10948969
"5186",5,0,-172.3087748,62.53892242,"20221206",-2410666.53116729,1837019.28420536
"6186",6,0,-172.59435311,62.72215112,"20221206",-2384856.75697129,1836212.53598877
"7186",7,0,-172.8825669,62.86960264,"20221206",-2362273.2266533,1837825.46139676
"8186",8,0,-173.28950402,62.74155685,"20221206",-2360660.30422343,1863635.10199659
"9186",9,0,-173.64949576,62.61006956,"20221206",-2360660.49126403,1887831.6767689
"10186",10,0,-174.05315813,62.45989067,"20221206",-2360660.70709449,1915254.47383621
"11211",11,0,-173.73223588,62.30883546,"20221206",-2384857.35645813,1912834.99988579
"12194",12,0,-173.39871039,62.13615455,"20221206",-2411473.67853153,1911222.11307978
"13186",13,0,-173.10043038,61.95538139,"20221206",-2437718.94307876,1911445.37777676
"14186",14,0,-172.74200852,62.09614904,"20221206",-2436850.54348647,1886267.69227442
"15186",15,0,-172.37301955,62.21931067,"20221206",-2437718.54562213,1861958.28583285
"16186",16,0,-172.01043703,62.34746359,"20221206",-2437718.35458089,1837648.8452323
"1754",1,0,-173.05576386,62.26233287,"20221207",-2411473.49214075,1887832.07778017
"2187",2,0,-173.33655426,62.42821497,"20221207",-2387276.81855827,1887831.88592911
"3187",3,0,-172.67357453,62.40051872,"20221207",-2411473.28765688,1862022.41413149
"4187",4,0,-172.9293529,62.57602444,"20221207",-2387276.60372308,1860409.10948969
"5187",5,0,-172.3087748,62.53892242,"20221207",-2410666.53116729,1837019.28420536
"6187",6,0,-172.59435311,62.72215112,"20221207",-2384856.75697129,1836212.53598877
"7187",7,0,-172.8825669,62.86960264,"20221207",-2362273.2266533,1837825.46139676
"8187",8,0,-173.28950402,62.74155685,"20221207",-2360660.30422343,1863635.10199659
"9187",9,0,-173.64949576,62.61006956,"20221207",-2360660.49126403,1887831.6767689
"10187",10,0,-174.05315813,62.45989067,"20221207",-2360660.70709449,1915254.47383621
"11212",11,0,-173.73223588,62.30883546,"20221207",-2384857.35645813,1912834.99988579
"12195",12,0,-173.39871039,62.13615455,"20221207",-2411473.67853153,1911222.11307978
